@RELATION Features

@ATTRIBUTE BBBarycenterX0 NUMERIC
@ATTRIBUTE BBBarycenterY0 NUMERIC
@ATTRIBUTE PixelsRatio0 NUMERIC
@ATTRIBUTE BBBarycenterX1 NUMERIC
@ATTRIBUTE BBBarycenterY1 NUMERIC
@ATTRIBUTE PixelsRatio1 NUMERIC
@ATTRIBUTE BBBarycenterX2 NUMERIC
@ATTRIBUTE BBBarycenterY2 NUMERIC
@ATTRIBUTE PixelsRatio2 NUMERIC
@ATTRIBUTE BBBarycenterX3 NUMERIC
@ATTRIBUTE BBBarycenterY3 NUMERIC
@ATTRIBUTE PixelsRatio3 NUMERIC
@ATTRIBUTE BBBarycenterX4 NUMERIC
@ATTRIBUTE BBBarycenterY4 NUMERIC
@ATTRIBUTE PixelsRatio4 NUMERIC
@ATTRIBUTE BBRatio NUMERIC
@ATTRIBUTE class {accident,bomb,car,casualty,electricity,fire,fire_brigade,flood,gas,injury,paramedics,person,police,roadblock}


@DATA
0.5,0.6,0.775,0.684211,0.542857,0.879699,0.421053,0.657143,0.726316,0.315789,0.542857,0.786466,0.421053,0.542857,0.707519,1.08571,accident
0.614035,0.621951,0.844459,0.75,0.731707,0.979094,0.428571,0.780488,0.870209,0.464286,0.609756,0.783101,0.464286,0.560976,0.745645,0.695122,accident
0.536232,0.53125,0.842844,0.617647,0.53125,0.925551,0.441176,0.6875,0.852022,0.352941,0.5,0.765625,0.441176,0.53125,0.824449,1.07813,accident
0.557143,0.592105,0.859023,0.514286,0.921053,0.998496,0.428571,0.710526,0.833835,0.285714,0.552632,0.775188,0.514286,0.473684,0.828571,0.921053,accident
0.487179,0.519608,0.889894,0.794872,0.411765,0.941176,0.435897,0.666667,0.881347,0.230769,0.627451,0.832076,0.333333,0.411765,0.904977,0.764706,accident
0.5,0.557895,0.849082,0.813953,0.489362,0.920831,0.372093,0.723404,0.842652,0.186047,0.531915,0.803068,0.465116,0.446809,0.852548,0.905263,accident
0.489362,0.595588,0.87766,0.7,0.529412,0.928571,0.357143,0.691176,0.851891,0.257143,0.514706,0.872479,0.5,0.602941,0.856933,1.03676,accident
0.489209,0.583942,0.883317,0.666667,0.5,0.924979,0.318841,0.691176,0.864237,0.347826,0.5,0.877664,0.550725,0.573529,0.876385,1.0146,accident
0.496063,0.588235,0.881774,0.698413,0.5,0.925303,0.380952,0.691176,0.858077,0.333333,0.514706,0.886788,0.460317,0.558824,0.856443,0.933824,accident
0.458015,0.595238,0.869926,0.692308,0.539683,0.874481,0.446154,0.603175,0.813919,0.338462,0.507937,0.914286,0.6,0.68254,0.878388,1.03968,accident
0.5,0.625,0.808333,0.72549,0.525,0.890196,0.490196,0.6,0.730882,0.254902,0.525,0.834804,0.54902,0.7,0.777451,1.275,accident
0.5,0.610169,0.742655,0.666667,0.551724,0.856322,0.4,0.62069,0.668966,0.433333,0.517241,0.8,0.466667,0.586207,0.637931,1.01695,accident
0.5,0.618182,0.762784,0.625,0.555556,0.881944,0.40625,0.666667,0.712963,0.21875,0.518519,0.793981,0.53125,0.592593,0.672454,1.16364,accident
0.481481,0.645833,0.705247,0.740741,0.625,0.816358,0.481481,0.583333,0.580247,0.259259,0.5,0.800926,0.518519,0.625,0.623457,1.125,accident
0.477612,0.636364,0.772049,0.727273,0.592593,0.878788,0.393939,0.62963,0.701459,0.151515,0.481481,0.848485,0.484848,0.592593,0.661055,1.21818,accident
0.473684,0.590909,0.728868,0.714286,0.5,0.814935,0.392857,0.636364,0.637987,0.357143,0.590909,0.816558,0.464286,0.454545,0.637987,1.29545,accident
0.490385,0.662651,0.832715,0.711538,0.585366,0.91182,0.480769,0.609756,0.749531,0.211538,0.560976,0.891651,0.576923,0.682927,0.789869,1.25301,accident
0.507042,0.597222,0.765063,0.742857,0.583333,0.815079,0.457143,0.472222,0.733333,0.257143,0.583333,0.827778,0.542857,0.611111,0.675397,0.986111,accident
0.480519,0.645161,0.768957,0.710526,0.548387,0.870968,0.5,0.580645,0.640917,0.184211,0.516129,0.836163,0.578947,0.645161,0.720713,1.24194,accident
0.505376,0.647059,0.818153,0.673913,0.647059,0.927749,0.456522,0.647059,0.748082,0.26087,0.5,0.828645,0.565217,0.647059,0.764066,1.36765,accident
0.5,0.621212,0.798445,0.631579,0.545455,0.888357,0.421053,0.606061,0.735247,0.263158,0.515152,0.830941,0.578947,0.636364,0.739234,1.15152,accident
0.460177,0.597826,0.842439,0.678571,0.543478,0.875,0.446429,0.630435,0.779503,0.214286,0.565217,0.874224,0.535714,0.565217,0.838898,1.22826,accident
0.5,0.575342,0.813851,0.6,0.472222,0.871605,0.377778,0.472222,0.796296,0.244444,0.555556,0.846914,0.533333,0.583333,0.737654,1.23288,accident
0.472527,0.61194,0.789569,0.688889,0.545455,0.812121,0.422222,0.575758,0.704377,0.311111,0.484848,0.877441,0.622222,0.666667,0.776431,1.35821,accident
0.444444,0.617284,0.820645,0.666667,0.5,0.800926,0.425926,0.575,0.748148,0.185185,0.7,0.936111,0.592593,0.675,0.806944,1.33333,accident
0.485437,0.577465,0.805825,0.705882,0.6,0.855462,0.470588,0.6,0.731092,0.352941,0.342857,0.834734,0.588235,0.657143,0.803922,1.4507,accident
0.516949,0.560345,0.86784,0.644068,0.465517,0.909117,0.457627,0.517241,0.85564,0.322034,0.551724,0.8609,0.576271,0.655172,0.845704,1.01724,accident
0.475524,0.604651,0.903778,0.71831,0.484375,0.933099,0.450704,0.625,0.885563,0.169014,0.609375,0.90757,0.492958,0.703125,0.894806,1.10853,accident
0.45045,0.617391,0.868625,0.6,0.54386,0.900797,0.454545,0.596491,0.806699,0.181818,0.561404,0.893461,0.563636,0.754386,0.881021,0.965217,accident
0.445455,0.613445,0.898778,0.581818,0.525424,0.938675,0.327273,0.644068,0.868413,0.2,0.508475,0.906626,0.418182,0.711864,0.883821,0.92437,accident
0.483051,0.596774,0.887644,0.711864,0.629032,0.940405,0.372881,0.629032,0.858119,0.305085,0.5,0.876162,0.440678,0.645161,0.875888,0.951613,accident
0.495146,0.644068,0.91679,0.757282,0.522727,0.955097,0.446602,0.681818,0.884709,0.203883,0.579545,0.928619,0.533981,0.693182,0.90203,1.16384,accident
0.495146,0.606383,0.918405,0.76699,0.521277,0.952696,0.38835,0.680851,0.899711,0.23301,0.56383,0.92202,0.495146,0.574468,0.899194,1.09574,accident
0.490099,0.607143,0.920489,0.693069,0.479592,0.947565,0.39604,0.642857,0.912306,0.168317,0.642857,0.927561,0.475248,0.602041,0.894524,1.03061,accident
0.490099,0.615,0.921139,0.811881,0.54,0.928812,0.435644,0.64,0.894554,0.247525,0.54,0.950396,0.613861,0.69,0.910792,1.01,accident
0.472727,0.585106,0.919117,0.658537,0.457447,0.938376,0.341463,0.670213,0.903347,0.280488,0.617021,0.92657,0.52439,0.542553,0.907499,0.87766,accident
0.436975,0.607477,0.881725,0.677966,0.566038,0.886792,0.423729,0.584906,0.820275,0.305085,0.54717,0.928366,0.59322,0.679245,0.900863,1.11215,accident
0.478632,0.6,0.878388,0.758621,0.557692,0.928714,0.37931,0.653846,0.848143,0.310345,0.519231,0.873011,0.482759,0.615385,0.884947,1.11429,accident
0.445313,0.631579,0.865378,0.671875,0.446809,0.875332,0.421875,0.595745,0.810173,0.171875,0.680851,0.947141,0.59375,0.680851,0.849734,1.34737,accident
0.472,0.603774,0.872226,0.709677,0.528302,0.886184,0.403226,0.641509,0.826233,0.306452,0.54717,0.91266,0.580645,0.622642,0.861534,1.17925,accident
0.452555,0.578431,0.871547,0.735294,0.509804,0.859573,0.367647,0.627451,0.829296,0.338235,0.509804,0.916955,0.588235,0.627451,0.880911,1.34314,accident
0.482143,0.57377,0.732143,0.714286,0.5,0.809524,0.357143,0.633333,0.689286,0.357143,0.566667,0.75,0.535714,0.533333,0.707143,0.918033,accident
0.541667,0.586667,0.767222,0.638889,0.567568,0.895646,0.361111,0.621622,0.749249,0.416667,0.513514,0.72973,0.527778,0.567568,0.70045,0.96,accident
0.493671,0.584416,0.819004,0.74359,0.5,0.901484,0.333333,0.657895,0.805668,0.282051,0.5,0.809717,0.410256,0.578947,0.776653,1.02597,accident
0.507042,0.557143,0.78833,0.742857,0.514286,0.866122,0.4,0.628571,0.733878,0.4,0.514286,0.746939,0.514286,0.6,0.811429,1.01429,accident
0.484848,0.612245,0.77149,0.757576,0.458333,0.853535,0.363636,0.666667,0.761364,0.212121,0.5,0.837121,0.484848,0.541667,0.670455,1.34694,accident
0.53,0.6,0.90786,0.77,0.672897,0.966262,0.36,0.691589,0.899252,0.31,0.514019,0.88486,0.5,0.598131,0.884673,0.930233,accident
0.537313,0.563319,0.918856,0.77,0.649123,0.964123,0.34,0.675439,0.908246,0.35,0.5,0.890526,0.63,0.491228,0.916842,0.877729,accident
0.53125,0.563877,0.914166,0.770833,0.60177,0.962574,0.375,0.699115,0.906803,0.322917,0.486726,0.882928,0.541667,0.548673,0.906434,0.845815,accident
0.547872,0.482456,0.926185,0.744681,0.561404,0.953434,0.212766,0.491228,0.940929,0.351064,0.517544,0.887085,0.606383,0.482456,0.923292,0.824561,accident
0.535912,0.535714,0.917793,0.733333,0.589286,0.96379,0.355556,0.660714,0.915575,0.322222,0.5,0.876587,0.555556,0.517857,0.91498,0.808036,accident
0.476923,0.570423,0.875894,0.646154,0.492958,0.915926,0.384615,0.647887,0.838353,0.369231,0.56338,0.871939,0.492308,0.521127,0.877356,0.915493,accident
0.482014,0.576159,0.885845,0.623188,0.466667,0.92,0.405797,0.666667,0.854879,0.376812,0.6,0.882512,0.463768,0.52,0.892754,0.92053,accident
0.490196,0.556886,0.891041,0.697368,0.46988,0.92026,0.421053,0.590361,0.863665,0.328947,0.578313,0.883164,0.539474,0.60241,0.897432,0.916168,accident
0.488889,0.582524,0.871054,0.791045,0.705882,0.941176,0.38806,0.647059,0.818554,0.343284,0.45098,0.859233,0.507463,0.45098,0.86216,1.31068,accident
0.485915,0.6,0.891867,0.746479,0.636364,0.948235,0.352113,0.675325,0.86007,0.338028,0.545455,0.877995,0.450704,0.571429,0.882202,0.916129,accident
0.496183,0.610169,0.888149,0.692308,0.508475,0.94811,0.4,0.711864,0.857366,0.338462,0.59322,0.868579,0.461538,0.644068,0.881356,1.11017,accident
0.5,0.633663,0.869273,0.762712,0.5,0.932203,0.355932,0.68,0.854915,0.271186,0.56,0.882373,0.508475,0.62,0.836271,1.16832,accident
0.470588,0.618182,0.888503,0.705882,0.509091,0.926203,0.382353,0.690909,0.85107,0.205882,0.563636,0.903209,0.514706,0.654545,0.873529,1.23636,accident
0.515873,0.597826,0.868444,0.68254,0.543478,0.930642,0.365079,0.673913,0.857488,0.301587,0.521739,0.859213,0.52381,0.630435,0.826432,1.36957,accident
0.51773,0.569231,0.89078,0.814286,0.661538,0.953846,0.371429,0.676923,0.877582,0.328571,0.476923,0.853846,0.457143,0.569231,0.875604,1.08462,accident
0.594595,0.601563,0.920608,0.909091,0.46875,0.988636,0.509091,0.65625,0.930682,0.254545,0.40625,0.913068,0.509091,0.484375,0.849716,0.867188,accident
0.561538,0.482014,0.938683,0.707692,0.507246,0.948049,0.246154,0.724638,0.96767,0.215385,0.463768,0.915719,0.769231,0.478261,0.928205,0.935252,accident
0.518519,0.495726,0.909887,0.7,0.689655,0.934483,0.25,0.413793,0.913793,0.25,0.344828,0.881897,0.75,0.62069,0.907328,0.692308,accident
0.646552,0.601449,0.961019,0.862069,0.855072,0.998501,0.344828,0.565217,0.951774,0.62069,0.246377,0.956272,0.827586,0.623188,0.937531,0.84058,accident
0.483607,0.571429,0.920448,0.704918,0.464286,0.884953,0.278689,0.607143,0.928571,0.0491803,0.839286,0.982436,0.622951,0.607143,0.885831,1.08929,accident
0.619403,0.54,0.924925,0.880597,0.826667,0.978905,0.462687,0.653333,0.920199,0.477612,0.413333,0.875423,0.746269,0.64,0.925174,0.893333,accident
0.607477,0.534483,0.881325,0.886792,0.87931,0.977554,0.45283,0.586207,0.859466,0.509434,0.482759,0.797007,0.773585,0.551724,0.891347,0.922414,accident
0.596774,0.537736,0.891053,0.83871,0.735849,0.95983,0.467742,0.641509,0.889531,0.419355,0.45283,0.837188,0.645161,0.528302,0.877663,1.16981,accident
0.534483,0.585106,0.870873,0.793103,0.638298,0.941673,0.431034,0.638298,0.848496,0.275862,0.468085,0.842627,0.603448,0.595745,0.850697,1.23404,accident
0.558333,0.585106,0.873848,0.816667,0.744681,0.95,0.45,0.659574,0.861702,0.283333,0.446809,0.839362,0.633333,0.595745,0.844326,1.2766,accident
0.648148,0.47541,0.811475,0.925926,0.933333,0.996296,0.481481,0.433333,0.809877,0.62963,0.5,0.638272,0.518519,0.366667,0.796296,0.885246,accident
0.58,0.466667,0.785667,0.64,0.633333,0.836,0.32,0.433333,0.854667,0.44,0.366667,0.705333,0.68,0.533333,0.746667,0.833333,accident
0.653846,0.490909,0.797902,0.846154,0.814815,0.94302,0.384615,0.407407,0.854701,0.538462,0.444444,0.652422,0.692308,0.555556,0.750712,0.945455,accident
0.698413,0.461538,0.852991,0.935484,0.9375,0.992944,0.516129,0.40625,0.885081,0.580645,0.4375,0.728831,0.677419,0.46875,0.831653,0.969231,accident
0.691176,0.5,0.821487,0.911765,0.916667,0.981209,0.5,0.388889,0.838235,0.617647,0.527778,0.680556,0.735294,0.472222,0.785948,0.944444,accident
0.611765,0.527027,0.850715,0.904762,0.891892,0.97619,0.47619,0.567568,0.813385,0.571429,0.432432,0.749678,0.690476,0.594595,0.873874,1.14865,accident
0.678571,0.449275,0.830487,0.857143,0.852941,0.953782,0.464286,0.382353,0.892857,0.571429,0.441176,0.653361,0.642857,0.5,0.823529,0.811594,accident
0.656716,0.493976,0.828268,0.727273,0.780488,0.927568,0.424242,0.585366,0.888396,0.606061,0.439024,0.694013,0.606061,0.634146,0.821138,0.807229,accident
0.573034,0.54878,0.839271,0.818182,0.756098,0.939024,0.431818,0.585366,0.809867,0.477273,0.414634,0.773836,0.659091,0.585366,0.835366,1.08537,accident
0.617978,0.552632,0.835452,0.818182,0.815789,0.944976,0.5,0.526316,0.861244,0.431818,0.447368,0.773325,0.590909,0.552632,0.759569,1.17105,accident
0.572973,0.557471,0.943368,0.880435,0.804598,0.986507,0.423913,0.678161,0.922164,0.478261,0.413793,0.916417,0.76087,0.45977,0.949025,1.06322,accident
0.575,0.597315,0.928423,0.85,0.743243,0.97527,0.5,0.675676,0.918514,0.35,0.418919,0.912703,0.61,0.648649,0.905946,1.34228,accident
0.511236,0.557047,0.925722,0.741573,0.527027,0.942454,0.47191,0.621622,0.909505,0.258427,0.459459,0.935166,0.606742,0.486486,0.914516,1.19463,accident
0.609195,0.547945,0.914069,0.793103,0.69863,0.961423,0.494253,0.520548,0.917336,0.471264,0.410959,0.886002,0.678161,0.630137,0.891513,1.19178,accident
0.578571,0.560606,0.901353,0.785714,0.757576,0.957359,0.457143,0.515152,0.895887,0.385714,0.439394,0.872294,0.642857,0.651515,0.87987,1.06061,accident
0.56962,0.494505,0.877591,0.74359,0.666667,0.929345,0.282051,0.488889,0.901994,0.358974,0.444444,0.806838,0.820513,0.555556,0.88604,0.868132,accident
0.557143,0.516129,0.828879,0.742857,0.652174,0.891304,0.428571,0.543478,0.83354,0.342857,0.434783,0.77205,0.742857,0.543478,0.825466,0.752688,accident
0.625,0.483871,0.84543,0.75,0.630435,0.91413,0.475,0.565217,0.888043,0.475,0.434783,0.756522,0.675,0.478261,0.828804,0.860215,accident
0.544304,0.543478,0.844111,0.74359,0.608696,0.857302,0.538462,0.586957,0.847826,0.282051,0.434783,0.852285,0.666667,0.565217,0.816054,0.858696,accident
0.605263,0.521277,0.835106,0.736842,0.680851,0.913774,0.394737,0.553191,0.870101,0.421053,0.404255,0.760918,0.684211,0.595745,0.795633,0.808511,accident
0.594118,0.551351,0.931828,0.858824,0.826087,0.985422,0.494118,0.619565,0.917903,0.458824,0.456522,0.894246,0.670588,0.554348,0.929284,0.918919,accident
0.55102,0.565714,0.930583,0.816327,0.62069,0.962937,0.489796,0.643678,0.923997,0.27551,0.402299,0.921065,0.602041,0.551724,0.913676,1.12,accident
0.564706,0.573034,0.928321,0.788235,0.629213,0.96497,0.458824,0.741573,0.92928,0.282353,0.41573,0.907601,0.635294,0.651685,0.911434,0.955056,accident
0.548913,0.585799,0.922562,0.836957,0.72619,0.961827,0.532609,0.619048,0.912267,0.271739,0.428571,0.920937,0.554348,0.547619,0.895186,1.08876,accident
0.555556,0.559524,0.926483,0.705882,0.583333,0.957283,0.482353,0.666667,0.933754,0.282353,0.488095,0.916246,0.552941,0.511905,0.89916,1.01786,accident
0.6,0.484848,0.874272,0.880952,0.857143,0.974733,0.380952,0.571429,0.86346,0.52381,0.469388,0.741497,0.809524,0.530612,0.930029,0.858586,accident
0.647887,0.506329,0.814049,0.914286,0.897436,0.984615,0.542857,0.538462,0.791941,0.6,0.487179,0.643956,0.685714,0.538462,0.843956,0.898734,accident
0.6375,0.514851,0.854332,0.85,0.84,0.962,0.425,0.54,0.8605,0.5,0.46,0.7515,0.775,0.52,0.8415,0.792079,accident
0.5,0.550562,0.852618,0.702128,0.613636,0.879594,0.446809,0.545455,0.812379,0.319149,0.409091,0.867021,0.680851,0.590909,0.855899,1.05618,accident
0.652778,0.547619,0.822421,0.944444,0.928571,0.992063,0.472222,0.52381,0.811508,0.611111,0.47619,0.717593,0.666667,0.47619,0.768519,0.857143,accident
0.6,0.560976,0.728997,0.909091,0.9,0.993182,0.454545,0.55,0.638636,0.545455,0.5,0.565909,0.727273,0.5,0.759091,1.09756,accident
0.64,0.479167,0.777917,0.92,0.916667,0.983333,0.52,0.458333,0.748333,0.52,0.5,0.578333,0.76,0.416667,0.801667,1.04167,accident
0.553571,0.45283,0.568396,0.714286,0.692308,0.766484,0.464286,0.423077,0.587912,0.464286,0.423077,0.325549,0.357143,0.346154,0.567308,1.0566,accident
0.645161,0.566038,0.808886,0.903226,0.884615,0.983871,0.387097,0.730769,0.822581,0.451613,0.461538,0.707196,0.709677,0.5,0.735732,1.16981,accident
0.603448,0.54,0.791379,0.827586,0.72,0.917241,0.448276,0.48,0.863448,0.275862,0.44,0.710345,0.586207,0.56,0.674483,1.16,accident
0.522013,0.616822,0.875096,0.772152,0.754717,0.957726,0.367089,0.566038,0.822546,0.443038,0.415094,0.871507,0.620253,0.660377,0.855027,1.48598,accident
0.52518,0.626374,0.86157,0.782609,0.622222,0.941063,0.434783,0.644444,0.816747,0.304348,0.422222,0.870209,0.565217,0.688889,0.810628,1.52747,accident
0.542056,0.568627,0.876855,0.735849,0.627451,0.939327,0.396226,0.509804,0.877543,0.264151,0.470588,0.856086,0.584906,0.607843,0.831669,1.04902,accident
0.491525,0.558824,0.887836,0.627119,0.431373,0.860086,0.508475,0.568627,0.893985,0.135593,0.764706,0.953141,0.576271,0.529412,0.844134,1.15686,accident
0.585938,0.571429,0.900744,0.8125,0.730769,0.960036,0.375,0.730769,0.898438,0.46875,0.384615,0.863582,0.734375,0.576923,0.898738,1.21905,accident
0.669492,0.580357,0.875832,0.949153,0.946429,0.995157,0.559322,0.607143,0.873184,0.576271,0.482143,0.816586,0.627119,0.535714,0.818402,1.05357,accident
0.6,0.606383,0.856551,0.829787,0.787234,0.960616,0.489362,0.617021,0.835672,0.489362,0.446809,0.823902,0.638298,0.659574,0.806247,1.01064,accident
0.578947,0.597938,0.879002,0.914894,0.875,0.980496,0.510638,0.604167,0.83555,0.404255,0.458333,0.836436,0.702128,0.583333,0.865248,0.979381,accident
0.59375,0.56383,0.871011,0.854167,0.829787,0.964539,0.395833,0.617021,0.845745,0.520833,0.446809,0.8125,0.708333,0.553191,0.861259,1.02128,accident
0.614458,0.560748,0.85362,0.902439,0.886792,0.974229,0.512195,0.528302,0.83387,0.439024,0.490566,0.776346,0.682927,0.566038,0.826047,0.775701,accident
0.470149,0.589552,0.880653,0.597015,0.58209,0.892404,0.492537,0.432836,0.844286,0.179104,0.61194,0.931833,0.58209,0.626866,0.854088,1,accident
0.44697,0.598361,0.874193,0.651515,0.47541,0.856185,0.454545,0.557377,0.832091,0.166667,0.737705,0.955291,0.575758,0.655738,0.853204,1.08197,accident
0.432432,0.629921,0.885454,0.648649,0.507937,0.872801,0.459459,0.603175,0.834406,0.108108,0.825397,0.974045,0.540541,0.650794,0.865294,1.16535,accident
0.44697,0.613445,0.880634,0.666667,0.508475,0.870313,0.439394,0.576271,0.83282,0.151515,0.745763,0.958654,0.545455,0.661017,0.859784,1.10924,accident
0.423729,0.646552,0.87668,0.576271,0.534483,0.876973,0.40678,0.603448,0.818527,0.152542,0.758621,0.960257,0.559322,0.655172,0.850964,1.01724,accident
0.508333,0.642857,0.926261,0.666667,0.478992,0.941807,0.583333,0.596639,0.893207,0.258333,0.647059,0.965476,0.633333,0.663866,0.904552,1.0084,accident
0.517544,0.651376,0.926062,0.780702,0.495413,0.964671,0.412281,0.697248,0.91051,0.27193,0.59633,0.945276,0.464912,0.568807,0.883792,1.04587,accident
0.49569,0.682243,0.924448,0.75,0.551402,0.948034,0.543103,0.64486,0.882614,0.25,0.598131,0.964953,0.568966,0.747664,0.902191,1.08411,accident
0.482759,0.675105,0.928725,0.724138,0.550847,0.938852,0.543103,0.627119,0.895456,0.146552,0.754237,0.977864,0.568966,0.686441,0.904588,0.978903,accident
0.518182,0.617778,0.942606,0.7,0.553571,0.953328,0.518182,0.446429,0.930682,0.163636,0.633929,0.967938,0.618182,0.660714,0.925731,0.977778,accident
0.494118,0.653846,0.809201,0.666667,0.384615,0.868132,0.547619,0.589744,0.721001,0.166667,0.666667,0.912698,0.52381,0.641026,0.730159,1.08974,accident
0.473118,0.633333,0.843967,0.630435,0.511111,0.824155,0.478261,0.644444,0.83285,0.0869565,0.822222,0.95942,0.5,0.622222,0.755072,1.03333,accident
0.444444,0.634409,0.837067,0.527778,0.521739,0.854469,0.444444,0.608696,0.763889,0.138889,0.804348,0.949275,0.555556,0.565217,0.77657,0.774194,accident
0.466667,0.594595,0.815616,0.666667,0.513514,0.814414,0.488889,0.567568,0.748348,0.244444,0.621622,0.912312,0.533333,0.540541,0.787387,1.21622,accident
0.493827,0.626506,0.820467,0.775,0.536585,0.832317,0.55,0.585366,0.767073,0.225,0.682927,0.928659,0.5,0.609756,0.743902,0.975904,accident
0.474026,0.602649,0.892492,0.701299,0.546667,0.891775,0.519481,0.546667,0.844329,0.233766,0.613333,0.947186,0.623377,0.653333,0.885368,1.01987,accident
0.48227,0.613139,0.886318,0.728571,0.602941,0.901681,0.428571,0.573529,0.845378,0.3,0.514706,0.932353,0.585714,0.632353,0.866387,1.0292,accident
0.467532,0.625899,0.889143,0.675325,0.550725,0.898174,0.454545,0.594203,0.845285,0.246753,0.681159,0.948428,0.558442,0.623188,0.864295,1.10791,accident
0.474359,0.631579,0.893598,0.74359,0.578947,0.906039,0.435897,0.618421,0.853745,0.25641,0.631579,0.947537,0.538462,0.618421,0.867072,1.02632,accident
0.482558,0.626582,0.905247,0.651163,0.620253,0.925523,0.465116,0.620253,0.871504,0.302326,0.556962,0.939211,0.546512,0.607595,0.884751,1.08861,accident
0.473282,0.621622,0.85173,0.707692,0.545455,0.87972,0.4,0.636364,0.801678,0.292308,0.563636,0.915804,0.507692,0.563636,0.803357,1.18018,accident
0.448276,0.622951,0.863369,0.694444,0.540984,0.877732,0.472222,0.57377,0.792577,0.180556,0.639344,0.942168,0.513889,0.590164,0.838342,1.18852,accident
0.485981,0.647482,0.853291,0.698113,0.536232,0.904293,0.415094,0.608696,0.838939,0.169811,0.695652,0.905113,0.433962,0.608696,0.771124,0.769784,accident
0.507692,0.628205,0.872682,0.784615,0.538462,0.919132,0.353846,0.653846,0.868047,0.169231,0.615385,0.902761,0.461538,0.589744,0.800789,0.833333,accident
0.528302,0.580882,0.874029,0.754717,0.661765,0.915649,0.377358,0.588235,0.869589,0.283019,0.5,0.874584,0.566038,0.588235,0.836293,0.779412,accident
0.444444,0.632813,0.879745,0.686567,0.5,0.883629,0.507463,0.578125,0.810401,0.149254,0.734375,0.960588,0.522388,0.65625,0.861707,1.05469,accident
0.464567,0.608,0.872504,0.68254,0.564516,0.884793,0.412698,0.612903,0.836918,0.238095,0.564516,0.926267,0.555556,0.596774,0.842294,1.016,accident
0.469388,0.629921,0.890085,0.753425,0.539683,0.896717,0.438356,0.587302,0.856056,0.191781,0.698413,0.953686,0.534247,0.634921,0.856708,1.15748,accident
0.459677,0.634921,0.872248,0.741935,0.539683,0.878904,0.5,0.587302,0.796467,0.193548,0.730159,0.950589,0.580645,0.650794,0.863031,0.984127,accident
0.473282,0.612403,0.878336,0.753846,0.578125,0.883413,0.415385,0.578125,0.853365,0.246154,0.609375,0.93774,0.507692,0.578125,0.842788,1.0155,accident
0.445313,0.649635,0.871807,0.65625,0.544118,0.889706,0.5,0.588235,0.785156,0.140625,0.705882,0.954733,0.5625,0.647059,0.860064,0.934307,accident
0.470085,0.644928,0.86492,0.706897,0.550725,0.889805,0.362069,0.637681,0.831834,0.258621,0.652174,0.934533,0.482759,0.623188,0.802599,0.847826,accident
0.436975,0.628205,0.880414,0.661017,0.564103,0.874185,0.423729,0.576923,0.830726,0.135593,0.769231,0.959583,0.542373,0.589744,0.854411,0.762821,accident
0.434783,0.626761,0.877118,0.637681,0.535211,0.870586,0.449275,0.619718,0.815268,0.144928,0.746479,0.958971,0.550725,0.591549,0.863646,0.971831,accident
